episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
3770,100,1649524.55025,453.55273,0.49668,100,78.97016,0.81986,0.0,0.05514,0.125,47.0,0.6879,0.36379,0.32411,0.3121,1.0,0,0,0,47,322.17811,0.83448,50.99963
3771,100,1649931.89946,407.34921,0.43611,100,79.14177,0.8479,0.0,0.0271,0.125,49.0,0.77125,0.40301,0.36823,0.22875,1.0,0,0,0,50,339.46478,0.92933,50.99983
3772,100,1650290.34323,358.44377,0.33636,100,88.62423,0.875,0.0,0.08196,0.04304,53.0,0.87973,0.45567,0.42406,0.12027,1.0,0,0,0,52,332.78611,0.32518,47.00058
3773,100,1650778.73652,488.39329,0.28519,100,85.4292,0.80966,0.0,0.12304,0.0673,49.0,0.63098,0.3259,0.30508,0.36902,1.0,0,0,0,49,330.99095,0.42882,49.00045
3774,100,1651183.94315,405.20663,0.45434,100,93.64731,0.84612,0.0,0.14034,0.01354,48.0,0.77697,0.40926,0.36771,0.22303,1.0,0,0,0,49,362.32957,0.11364,50.99987
3775,100,1651610.00179,426.05865,0.36631,100,78.75892,0.79763,0.0,0.07737,0.125,50.0,0.72564,0.37358,0.35206,0.27436,1.0,0,0,0,50,309.57611,0.94919,50.99978
3776,100,1652007.61756,397.61576,0.4206,100,79.08862,0.77574,0.0,0.09926,0.125,50.0,0.79264,0.41288,0.37976,0.20736,1.0,0,0,0,51,350.26917,1.06572,49.00013
3777,100,1652612.52775,604.91019,0.41889,100,78.95027,0.68934,0.0,0.18566,0.125,52.0,0.51633,0.27001,0.24632,0.48367,1.0,0,0,0,49,395.08114,1.12585,50.99992
3778,100,1653058.14422,445.61647,0.3878,100,80.8608,0.75,0.0,0.14098,0.10902,48.0,0.70539,0.36653,0.33886,0.29461,1.0,0,0,0,51,388.79493,0.98327,49.00033
3779,100,1653602.91592,544.77171,0.34565,100,81.76814,0.74727,0.0,0.15201,0.10071,54.0,0.60515,0.31512,0.29003,0.39485,1.0,0,0,6,52,470.9998,1.08022,50.99987
3780,100,1654206.85835,603.94243,0.37448,100,86.83077,0.59918,0.0,0.33724,0.06359,49.0,0.51661,0.26493,0.25168,0.48339,1.0,0,0,1,51,394.55462,0.71253,50.00029
3781,100,1654694.14202,487.28367,0.37836,100,83.2043,0.69318,0.0,0.20595,0.10088,50.0,0.64131,0.33348,0.30783,0.35869,1.0,0,0,0,50,496.48427,1.43752,50.00013
3782,100,1655160.10001,465.95799,0.51753,100,80.52174,0.67085,0.0,0.21299,0.11616,52.0,0.67281,0.34874,0.32406,0.32719,1.0,0,0,0,51,391.72026,1.32023,48.00061
3783,100,1655583.31176,423.21175,0.3977,100,91.91277,0.76244,0.0,0.2181,0.01946,50.0,0.73643,0.382,0.35443,0.26357,1.0,0,0,0,50,397.84037,0.19272,48.00061
3784,100,1656061.99581,478.68405,0.40574,100,79.0894,0.7449,0.0,0.1301,0.125,50.0,0.65457,0.34121,0.31336,0.34543,1.0,0,0,0,50,358.93781,1.14622,48.00057
3785,100,1656389.84116,327.84535,0.38654,100,80.88066,0.8671,0.0,0.02572,0.10718,50.0,0.95523,0.50074,0.45448,0.04477,1.0,0,0,0,49,308.89903,0.85935,49.99949
3786,100,1656939.04152,549.20036,0.49311,100,92.68298,0.72341,0.0,0.25491,0.02168,49.0,0.57053,0.2974,0.27312,0.42947,1.0,0,0,0,50,300.57846,0.1467,50.00018
3787,100,1657387.62089,448.57937,0.44978,100,78.89068,0.76644,0.0,0.10856,0.125,51.0,0.70445,0.36783,0.33662,0.29555,1.0,0,0,0,51,453.21608,1.33739,48.00066
3788,100,1657857.44638,469.82549,0.32812,100,84.28367,0.76623,0.0,0.16273,0.07104,49.0,0.65769,0.34055,0.31714,0.34231,1.0,0,0,0,49,353.46298,0.55596,50.00019
3789,100,1658331.29372,473.84734,0.40541,100,78.80226,0.77896,0.0,0.09604,0.125,49.0,0.65422,0.33766,0.31656,0.34578,1.0,0,0,0,50,436.18921,1.19575,50.00022
3790,100,1658806.9615,475.66777,0.52965,100,88.01488,0.8507,0.0,0.08493,0.06437,53.0,0.66433,0.34688,0.31745,0.33567,1.0,0,0,0,51,393.35949,0.47786,48.00071
3791,100,1659184.84521,377.88371,0.45302,100,87.48479,0.77038,0.0,0.17985,0.04976,49.0,0.81771,0.42341,0.3943,0.18229,1.0,0,0,0,49,303.30375,0.43907,49.9996
3792,100,1659632.46978,447.62457,0.37099,100,83.28464,0.65968,0.0,0.25314,0.08718,48.0,0.69254,0.35744,0.3351,0.30746,1.0,0,0,0,50,291.47911,0.76874,50.00007
3793,100,1660026.77299,394.30321,0.36957,100,82.55385,0.80125,0.0,0.09784,0.10092,50.0,0.77986,0.39944,0.38042,0.22014,1.0,0,0,0,50,385.54684,0.96456,50.00014
3794,100,1660394.45525,367.68226,0.48324,100,85.92364,0.7797,0.0,0.16016,0.06014,54.0,0.85853,0.43969,0.41884,0.14147,1.0,0,0,0,54,306.9005,0.55535,42.00145
3795,100,1660828.79537,434.34012,0.44408,100,83.39041,0.75169,0.0,0.15692,0.09139,47.0,0.71603,0.37989,0.33614,0.28397,1.0,0,0,0,46,275.02965,0.65199,49.99985
3796,100,1661426.38501,597.58964,0.43761,100,79.10778,0.52282,0.0,0.35218,0.125,50.0,0.51457,0.26356,0.25101,0.48543,1.0,0,0,0,50,402.58582,1.86439,50.00025
3797,100,1662083.39386,657.00886,0.40321,100,85.30987,0.66448,0.0,0.24324,0.09228,56.0,0.51851,0.2689,0.24962,0.48149,1.0,0,0,8,56,559.06364,1.21791,46.00176
3798,100,1662523.23879,439.84493,0.48281,100,79.06754,0.75537,0.0,0.11963,0.125,50.0,0.72904,0.37892,0.35012,0.27096,1.0,0,0,3,51,387.48324,1.39201,47.0008
3799,100,1662998.25466,475.01587,0.43914,100,79.89048,0.66812,0.0,0.22015,0.11428,50.0,0.667,0.34911,0.31788,0.333,1.00255,0,0,2,49,336.65657,1.11843,50.9998
3800,100,1663442.89187,444.63721,0.45533,100,78.92006,0.85448,0.0,0.01779,0.125,53.0,0.71931,0.37296,0.34635,0.28069,0.99728,0,0,1,53,421.54127,1.05107,46.00119
3801,100,1663885.63129,442.73942,0.42321,100,85.4994,0.79553,0.0,0.13835,0.06612,49.0,0.70395,0.36515,0.3388,0.29605,1.0,0,0,0,50,382.50989,0.58174,46.00114
3802,100,1664219.83519,334.20389,0.46219,100,75.15004,0.80102,0.0,0.04288,0.1561,53.0,0.94054,0.48872,0.45182,0.05946,1.0,0,0,0,51,284.76553,1.23521,44.00061
3803,100,1664707.26196,487.42677,0.363,100,79.07018,0.74341,0.0,0.13159,0.125,47.0,0.63531,0.33167,0.30364,0.36469,1.0,0,0,0,48,351.66266,1.07066,48.00044
3804,100,1665099.7058,392.44384,0.43863,100,78.95431,0.83087,0.0,0.04413,0.125,48.0,0.79162,0.41195,0.37967,0.20838,1.0,0,0,0,49,339.6857,0.92176,50.00007
3805,100,1665575.90432,476.19853,0.39681,100,78.83129,0.74359,0.0,0.13141,0.125,53.0,0.66184,0.34474,0.31709,0.33816,1.0,0,0,0,51,369.12451,1.15007,48.0006
3806,100,1665996.88483,420.98051,0.47299,100,79.10402,0.85482,0.0,0.02018,0.125,47.0,0.73994,0.386,0.35394,0.26006,1.0,0,0,0,49,323.9307,0.82226,50.00002
3807,100,1666363.16515,366.28032,0.40838,100,80.64979,0.77325,0.0,0.12189,0.10486,50.0,0.85545,0.44592,0.40952,0.14455,1.0,0,0,0,50,302.74094,0.90239,49.99992
3808,100,1666806.52143,443.35627,0.33335,100,78.90443,0.83082,0.0,0.04666,0.12252,56.0,0.71575,0.3684,0.34735,0.28425,1.0,0,0,0,54,336.08536,0.95524,42.00208
3809,100,1667134.19381,327.67239,0.40989,100,75.08116,0.75641,0.0,0.09082,0.15277,44.0,0.95421,0.50864,0.44557,0.04579,1.0,0,0,0,46,265.1098,1.24071,49.99929
3810,100,1667536.96178,402.76797,0.53443,100,94.68155,0.86431,0.0,0.13569,0.0,51.0,0.77174,0.39932,0.37242,0.22826,1.0,0,0,0,50,319.61793,0.0,50.00009
3811,100,1667981.93409,444.97231,0.38587,100,91.03548,0.84719,0.0,0.12078,0.03203,49.0,0.70416,0.36706,0.3371,0.29584,1.0,0,0,0,50,326.16708,0.21931,50.00009
3812,100,1668407.91616,425.98207,0.39872,100,79.21005,0.83914,0.0,0.03712,0.12374,52.0,0.73595,0.38147,0.35448,0.26405,1.0,0,0,0,51,353.05808,0.87224,48.00058
3813,100,1668881.75797,473.8418,0.40843,100,89.84752,0.76858,0.0,0.17899,0.05243,48.0,0.65388,0.33942,0.31445,0.34612,1.0,0,0,0,49,315.08721,0.38634,49.99998
3814,100,1669377.31374,495.55578,0.52901,100,79.13801,0.80753,0.0,0.06747,0.125,50.0,0.63061,0.32791,0.30269,0.36939,1.0,0,0,0,50,409.94507,1.0299,50.00018
3815,100,1669814.09784,436.7841,0.45463,100,82.04128,0.6951,0.0,0.21284,0.09205,51.0,0.71355,0.37013,0.34342,0.28645,1.0,0,0,0,50,369.6559,1.02949,50.00004
3816,100,1670297.92047,483.82264,0.41474,100,82.76905,0.81341,0.0,0.09813,0.08846,49.0,0.6459,0.33587,0.31003,0.3541,1.0,0,0,0,50,411.75763,0.68563,50.00003
3817,100,1670718.74198,420.8215,0.34726,100,83.78579,0.78048,0.0,0.12797,0.09155,51.0,0.74101,0.38219,0.35882,0.25899,1.0,0,0,0,51,330.96609,0.78293,48.00057
3818,100,1671140.57478,421.8328,0.4172,100,78.85536,0.84619,0.0,0.02881,0.125,51.0,0.74437,0.39115,0.35322,0.25563,1.0,0,0,0,49,343.56243,0.87834,49.99974
3819,100,1671794.74281,654.16803,0.40883,100,78.75134,0.57682,0.0,0.29818,0.125,48.0,0.47388,0.24459,0.2293,0.52612,1.0,0,0,0,50,391.92366,1.50763,50.00025
3820,100,1672341.87466,547.13185,0.3796,100,84.76096,0.66847,0.0,0.26751,0.06401,51.0,0.57512,0.29548,0.27964,0.42488,1.0,0,0,2,51,488.42535,0.77754,50.00018
3821,100,1672745.53709,403.66242,0.39988,100,79.11788,0.84099,0.0,0.03401,0.125,53.0,0.79687,0.41289,0.38398,0.20313,1.0,0,0,3,52,473.5842,1.36577,49.00024
3822,100,1673172.74237,427.20529,0.48611,100,77.71152,0.82562,0.0,0.05578,0.13148,52.0,0.72643,0.37063,0.3558,0.27357,1.01288,0,0,0,52,306.03863,0.93293,45.00121
3823,100,1673626.31179,453.56941,0.43981,100,78.75119,0.79037,0.0,0.072,0.1255,47.0,0.67869,0.35459,0.3241,0.32131,0.98787,0,0,0,47,360.46828,0.97509,50.99965
3824,100,1673943.22188,316.91009,0.35174,100,76.46911,0.82233,0.0,0.03244,0.14523,52.0,0.99555,0.51276,0.48279,0.00445,1.0,0,0,0,53,265.75148,1.13453,45.00041
3825,100,1674360.89531,417.67343,0.29673,100,79.13182,0.75771,0.0,0.12335,0.11894,50.0,0.73901,0.38706,0.35195,0.26099,1.0,0,0,0,47,298.09394,0.87408,50.99972
3826,100,1674802.39462,441.49931,0.49087,100,80.41409,0.79325,0.0,0.0928,0.11395,48.0,0.70782,0.36806,0.33975,0.29218,1.0,0,0,0,50,353.66178,0.90028,50.99975
3827,100,1675319.36679,516.97217,0.41502,100,79.10845,0.76123,0.0,0.11377,0.125,50.0,0.60126,0.31111,0.29015,0.39874,1.0,0,0,0,50,330.8518,0.90714,50.99994
3828,100,1675805.60733,486.24054,0.44422,100,80.38637,0.70769,0.0,0.17866,0.11365,50.0,0.64851,0.33591,0.3126,0.35149,1.0,0,0,1,51,458.77706,1.33848,49.99998
3829,100,1676312.43357,506.82624,0.38014,100,79.53446,0.50173,0.0,0.37874,0.11953,52.0,0.61198,0.31405,0.29793,0.38802,1.0,0,0,1,50,348.75704,2.1319,50.99991
3830,100,1676740.34556,427.91198,0.47279,100,79.50659,0.85235,0.0,0.03878,0.10887,52.0,0.77041,0.40117,0.36923,0.22959,1.0,0,0,5,53,452.60249,1.05003,49.99998
3831,100,1677236.6344,496.28884,0.40196,100,79.13906,0.80426,0.0,0.07074,0.125,50.0,0.62799,0.32575,0.30224,0.37201,1.0,0,0,0,50,366.79774,0.8748,50.00015
3832,100,1677692.57165,455.93725,0.37263,100,79.18679,0.72902,0.0,0.1474,0.12357,49.0,0.68175,0.35275,0.32899,0.31825,1.0,0,0,0,50,336.47477,1.16663,50.0
3833,100,1678155.34166,462.77,0.32839,100,81.808,0.76704,0.0,0.13374,0.09923,52.0,0.68104,0.35475,0.3263,0.31896,1.0,0,0,0,51,409.74799,0.91349,48.00074
3834,100,1678782.74526,627.4036,0.52918,100,79.15874,0.63026,0.0,0.24474,0.125,49.0,0.49383,0.25635,0.23749,0.50617,1.0,0,0,0,49,404.49654,1.27606,50.00028
3835,100,1679191.14896,408.40371,0.40216,100,88.27672,0.76838,0.0,0.1784,0.05322,50.0,0.78068,0.40605,0.37463,0.21932,1.0,0,0,2,51,451.60987,0.66397,49.99988
3836,100,1679810.41116,619.2622,0.38294,100,78.78523,0.55094,0.0,0.32406,0.125,51.0,0.50221,0.25837,0.24384,0.49779,1.0,0,0,1,50,395.04027,1.62684,50.99991
3837,100,1680520.28139,709.87023,0.36475,100,82.60134,0.70069,0.0,0.19099,0.10832,54.0,0.47168,0.24065,0.23103,0.52832,1.0,0,0,9,55,614.60967,1.33268,50.00029
3838,100,1680965.61449,445.3331,0.48405,100,86.35066,0.8229,0.0,0.10661,0.07048,52.0,0.70022,0.36115,0.33907,0.29978,1.0,0,0,1,50,410.73391,0.61241,50.99988
3839,100,1681463.17953,497.56504,0.45167,100,86.65026,0.81262,0.0,0.11469,0.07269,49.0,0.62303,0.32157,0.30147,0.37697,1.0,0,0,0,50,405.90723,0.59694,50.99973
3840,100,1681943.2536,480.07407,0.40666,100,79.15061,0.73386,0.0,0.14163,0.12451,56.0,0.65684,0.34023,0.31662,0.34316,1.0,0,0,0,52,373.13479,1.09879,47.00105
3841,100,1682382.17538,438.92178,0.44354,100,92.51291,0.7698,0.0,0.20655,0.02365,44.0,0.71349,0.37402,0.33947,0.28651,1.0,0,0,0,49,349.82557,0.19997,49.00028
3842,100,1682795.31801,413.14263,0.35415,100,80.31278,0.82556,0.0,0.05808,0.11635,54.0,0.76285,0.39736,0.36549,0.23715,1.0,0,0,0,51,361.57369,0.92172,47.00072
3843,100,1683207.38337,412.06536,0.37277,100,81.78965,0.875,0.0,0.02271,0.10229,46.0,0.76161,0.40244,0.35917,0.23839,1.0,0,0,0,48,299.47856,0.69398,50.9995
3844,100,1683631.07776,423.69439,0.44175,100,78.95786,0.83544,0.0,0.03956,0.125,53.0,0.75015,0.3914,0.35875,0.24985,1.0,0,0,0,52,374.24395,0.93393,47.00085
3845,100,1684155.10319,524.02543,0.43542,100,82.56178,0.70851,0.0,0.18977,0.10172,47.0,0.59094,0.30851,0.28243,0.40906,1.0,0,0,0,48,317.81219,0.75592,50.99984
3846,100,1684675.67957,520.57638,0.51269,100,78.7969,0.63172,0.0,0.24328,0.125,50.0,0.6019,0.31375,0.28814,0.3981,1.0,0,0,0,50,408.52087,1.62773,50.99988
3847,100,1685215.71127,540.0317,0.3657,100,78.8391,0.69039,0.0,0.18461,0.125,53.0,0.60768,0.31325,0.29443,0.39232,1.0,0,0,6,53,438.25411,1.42953,50.99988
3848,100,1685599.53791,383.82664,0.36975,100,77.1698,0.81796,0.0,0.04238,0.13966,59.0,0.87236,0.44508,0.42728,0.12764,1.0,0,0,5,59,404.16085,1.41962,38.00209
3849,100,1686030.40176,430.86386,0.43069,100,75.29601,0.80001,0.0,0.05328,0.14671,43.0,0.71136,0.37715,0.33421,0.28864,1.0,0,0,0,44,264.71519,0.87417,49.99976
3850,100,1686414.46553,384.06376,0.53974,100,78.94303,0.8221,0.0,0.0529,0.125,50.0,0.80065,0.41009,0.39056,0.19935,1.0,0,0,0,50,339.80272,1.05412,49.99996
3851,100,1686879.81735,465.35183,0.45833,100,79.13256,0.80585,0.0,0.06915,0.125,53.0,0.67547,0.35099,0.32449,0.32453,1.0,0,0,0,51,356.02249,0.94447,48.00053
3852,100,1687343.95226,464.13491,0.45137,100,79.037,0.7662,0.0,0.11578,0.11802,48.0,0.67294,0.35191,0.32103,0.32706,1.0,0,0,0,49,363.63934,0.98021,49.99999
3853,100,1687775.35919,431.40693,0.42048,100,86.36065,0.76687,0.0,0.16666,0.06646,49.0,0.72631,0.37861,0.3477,0.27369,1.0,0,0,0,50,335.76021,0.51091,50.00009
3854,100,1688305.95621,530.59702,0.51724,100,78.96626,0.56012,0.0,0.31488,0.125,53.0,0.59116,0.30469,0.28647,0.40884,1.0,0,0,0,52,441.09258,2.3582,46.00138
3855,100,1688758.51696,452.56075,0.43729,100,79.2,0.75,0.0,0.125,0.125,48.0,0.68978,0.36275,0.32703,0.31022,1.0,0,0,0,48,313.98818,0.88671,50.00007
3856,100,1689281.73799,523.22102,0.41801,100,78.9624,0.70445,0.0,0.17055,0.125,52.0,0.62657,0.3265,0.30006,0.37343,1.0,0,0,5,52,458.272,1.48842,50.99984
3857,100,1689977.18993,695.45194,0.41035,100,78.96728,0.56342,0.0,0.31158,0.125,50.0,0.44863,0.23007,0.21856,0.55137,1.0,0,0,1,51,475.38615,1.74405,50.00035
3858,100,1690458.12654,480.93661,0.49255,100,79.92984,0.71896,0.0,0.16036,0.12069,57.0,0.68963,0.35694,0.33268,0.31037,1.0,0,0,5,55,464.82592,1.65276,45.00122
3859,100,1690912.66688,454.54034,0.38261,100,89.06988,0.7255,0.0,0.23532,0.03918,50.0,0.71134,0.37034,0.341,0.28866,1.0,0,0,4,51,372.28764,0.38816,47.00086
3860,100,1691332.54041,419.87353,0.46792,100,78.69234,0.80865,0.0,0.06635,0.125,50.0,0.75856,0.39893,0.35963,0.24144,1.0,0,0,2,49,346.47791,0.99108,50.99974
3861,100,1691795.16447,462.62407,0.39297,100,88.42455,0.7599,0.0,0.2038,0.0363,50.0,0.68162,0.35306,0.32856,0.31838,1.0,0,0,1,51,349.9572,0.31037,50.00009
3862,100,1692199.42814,404.26366,0.51792,100,85.22345,0.7309,0.0,0.19587,0.07323,50.0,0.77136,0.39784,0.37352,0.22864,1.0,0,0,0,51,346.57017,0.71588,48.00051
3863,100,1692686.42225,486.99411,0.43519,100,79.39864,0.71327,0.0,0.16356,0.12316,50.0,0.65778,0.34566,0.31212,0.34222,1.0,0,0,2,50,354.13266,1.10426,50.00006
3864,100,1693158.69639,472.27414,0.43666,100,89.66357,0.66814,0.0,0.28913,0.04273,52.0,0.67581,0.34761,0.3282,0.32419,1.0,0,0,3,52,434.72072,0.58905,48.99981
3865,100,1693614.2062,455.5098,0.34889,100,89.94282,0.81202,0.0,0.14885,0.03912,50.0,0.68604,0.35674,0.3293,0.31396,1.0,0,0,0,50,344.36219,0.28263,49.00034
3866,100,1693979.65486,365.44866,0.38407,100,94.25229,0.79073,0.0,0.20927,0.0,50.0,0.8615,0.45378,0.40772,0.1385,1.0,0,0,0,49,299.63103,0.0,50.99956
3867,100,1694387.30671,407.65185,0.41674,100,85.35638,0.85261,0.0,0.0802,0.06719,51.0,0.76945,0.39658,0.37287,0.23055,1.0,0,0,0,52,349.71834,0.48222,47.00077
3868,100,1694783.7342,396.42749,0.42216,100,78.84455,0.76389,0.0,0.11111,0.125,50.0,0.78955,0.41622,0.37333,0.21045,1.0,0,0,0,48,280.51718,0.96444,50.99972
3869,100,1695238.3517,454.6175,0.40325,100,78.92235,0.68913,0.0,0.18587,0.125,52.0,0.68776,0.35561,0.33215,0.31224,1.0,0,0,0,51,331.67215,1.21722,49.00041
3870,100,1695612.5301,374.17841,0.51164,100,79.08194,0.84625,0.0,0.02875,0.125,47.0,0.82581,0.4276,0.39821,0.17419,1.0,0,0,0,49,350.54089,1.06191,50.99956
3871,100,1695944.04214,331.51204,0.40349,100,78.68446,0.875,0.0,0.0,0.125,54.0,0.94667,0.48515,0.46152,0.05333,1.0,0,0,0,53,291.96956,0.95909,45.00062
3872,100,1696400.38878,456.34664,0.41916,100,79.1216,0.7681,0.0,0.1069,0.125,46.0,0.67456,0.35244,0.32212,0.32544,1.0,0,0,0,47,293.576,0.81791,50.99986
3873,100,1696957.56148,557.1727,0.43067,100,84.48929,0.71755,0.0,0.20432,0.07813,50.0,0.56386,0.29464,0.26922,0.43614,1.0,0,0,0,50,388.38534,0.69307,50.99988
3874,100,1697606.76134,649.19985,0.54193,100,82.36083,0.68929,0.0,0.20474,0.10597,51.0,0.48188,0.24774,0.23413,0.51812,1.0,0,0,1,51,571.7987,1.26518,50.0003
3875,100,1698052.29293,445.5316,0.36691,100,79.05836,0.8501,0.0,0.0249,0.125,53.0,0.71226,0.3666,0.34565,0.28774,1.0,0,0,1,53,395.71615,0.98215,45.00133
3876,100,1698379.08522,326.79228,0.40086,100,82.78179,0.83183,0.0,0.07237,0.0958,48.0,0.95269,0.49981,0.45289,0.04731,1.0,0,0,0,48,301.51857,0.80284,48.99994
3877,100,1698844.86278,465.77757,0.46127,100,85.30245,0.78356,0.0,0.13003,0.08641,49.0,0.66877,0.34888,0.3199,0.33123,1.0,0,0,0,49,277.91862,0.55802,50.99984
3878,100,1699233.47852,388.61574,0.47988,100,75.64613,0.7943,0.0,0.05632,0.14938,52.0,0.81357,0.42244,0.39113,0.18643,1.0,0,0,0,52,377.73746,1.41114,47.00046
3879,100,1699713.70485,480.22632,0.41698,100,81.06876,0.76561,0.0,0.12165,0.11274,49.0,0.66149,0.34706,0.31444,0.33851,1.0,0,0,2,49,323.65102,0.83519,50.99979
3880,100,1700259.7691,546.06425,0.38497,100,79.06697,0.79329,0.0,0.10992,0.125,50.0,0.5738,0.29911,0.27469,0.4262,1.02821,0,0,0,50,392.07598,0.91999,50.99988
3881,100,1700653.70091,393.93181,0.41046,100,83.9371,0.77725,0.0,0.11164,0.07201,50.0,0.79159,0.40828,0.38332,0.20841,0.9609,0,0,0,51,421.93253,0.79565,48.99991
3882,100,1701065.56869,411.86778,0.47906,100,78.97895,0.76862,0.0,0.10638,0.125,53.0,0.75752,0.38847,0.36905,0.24248,1.0,0,0,0,52,288.3452,0.89238,45.00131
3883,100,1701466.40236,400.83368,0.42999,100,81.67273,0.8184,0.0,0.07667,0.10493,49.0,0.77464,0.40541,0.36923,0.22536,1.0,0,0,0,48,333.61319,0.84921,49.00013
3884,100,1701935.12239,468.72003,0.4274,100,85.74066,0.80547,0.0,0.11643,0.0781,50.0,0.66849,0.34847,0.32002,0.33151,1.0,0,0,0,50,366.81655,0.57749,49.00044
3885,100,1702350.47007,415.34768,0.35674,100,88.86062,0.77309,0.0,0.17872,0.04819,48.0,0.75238,0.39124,0.36114,0.24762,1.0,0,0,0,50,322.88832,0.37619,49.00018
3886,100,1702850.91199,500.44192,0.53626,100,85.47836,0.67689,0.0,0.25738,0.06573,50.0,0.62245,0.32471,0.29774,0.37755,1.0,0,0,0,49,366.18527,0.75261,50.99963
3887,100,1703277.33931,426.42732,0.34912,100,78.86407,0.71486,0.0,0.16014,0.125,50.0,0.72892,0.37716,0.35176,0.27108,1.0,0,0,0,50,413.5856,1.42161,50.9999
3888,100,1703708.85813,431.51883,0.41548,100,84.69508,0.79546,0.0,0.11845,0.08608,52.0,0.73075,0.37851,0.35224,0.26925,1.0,0,0,1,51,355.35784,0.69899,50.00005
3889,100,1704170.42407,461.56593,0.37291,100,84.13393,0.71696,0.0,0.20406,0.07897,48.0,0.67343,0.34845,0.32498,0.32657,1.0,0,0,0,50,345.34147,0.71907,50.00013
3890,100,1704792.32052,621.89646,0.48225,100,79.06737,0.69977,0.0,0.17523,0.125,54.0,0.50571,0.2613,0.24441,0.49429,1.0,0,0,1,51,388.00612,1.0362,49.0006
3891,100,1705403.79269,611.47217,0.43995,100,79.07804,0.5918,0.0,0.2832,0.125,49.0,0.5266,0.26984,0.25676,0.4734,1.0,0,0,5,52,424.52539,1.61612,50.0002
3892,100,1705905.83752,502.04484,0.43962,100,79.03249,0.74484,0.0,0.13016,0.125,58.0,0.69483,0.36019,0.33463,0.30517,1.0,0,0,12,56,563.04707,1.8562,49.99977
3893,100,1706299.39599,393.55847,0.37973,100,84.71677,0.81543,0.0,0.105,0.07957,50.0,0.797,0.41078,0.38622,0.203,1.0,0,0,0,52,337.96823,0.66064,46.001
3894,100,1706734.13139,434.7354,0.3927,100,78.8878,0.77674,0.0,0.09826,0.125,48.0,0.70656,0.36612,0.34044,0.29344,1.0,0,0,0,48,320.6345,0.92734,50.00011
3895,100,1707169.54858,435.41719,0.44367,100,79.05059,0.77339,0.0,0.10533,0.12127,50.0,0.71579,0.37129,0.3445,0.28421,1.0,0,0,0,50,341.72799,1.01346,50.00013
3896,100,1707575.55909,406.01051,0.44664,100,78.96877,0.82341,0.0,0.05159,0.125,54.0,0.7783,0.40639,0.37191,0.2217,1.0,0,0,0,51,336.30328,1.02013,48.00048
3897,100,1707903.42673,327.86764,0.43546,100,78.8342,0.80315,0.0,0.07185,0.125,46.0,0.94245,0.488,0.45445,0.05755,1.0,0,0,0,49,284.22737,1.0196,49.99922
3898,100,1708269.81699,366.39026,0.49604,100,79.12556,0.75,0.0,0.125,0.125,53.0,0.85337,0.44124,0.41213,0.14663,1.0,0,0,0,51,232.73215,0.90244,48.00045
3899,100,1708712.47849,442.6615,0.34009,100,79.10346,0.80143,0.0,0.07357,0.125,51.0,0.73495,0.38028,0.35467,0.26505,1.0,0,0,5,52,353.43625,1.02282,49.00037
3900,100,1709157.33053,444.85204,0.43315,100,78.83797,0.74958,0.0,0.12721,0.125,49.0,0.7141,0.37466,0.33944,0.2859,1.00179,0,0,1,50,345.95331,1.1144,50.00013
3901,100,1709711.75702,554.42649,0.40709,100,78.91077,0.6753,0.0,0.19827,0.125,52.0,0.56244,0.29009,0.27235,0.43756,0.99857,0,0,0,51,417.68911,1.31666,48.00074
3902,100,1710162.86343,451.10641,0.53295,100,83.51509,0.78046,0.0,0.13657,0.08297,49.0,0.69274,0.36023,0.33252,0.30726,1.0,0,0,0,50,389.67951,0.75161,48.0007
3903,100,1710569.77532,406.91189,0.44383,100,78.92401,0.66184,0.0,0.21316,0.125,51.0,0.79051,0.40959,0.38092,0.20949,1.0,0,0,4,51,334.53673,1.39999,49.99971
3904,100,1711222.85361,653.07829,0.41655,100,78.81441,0.61199,0.0,0.26301,0.125,51.0,0.47748,0.24627,0.23121,0.52252,1.0,0,0,1,50,420.51706,1.51705,50.99991
3905,100,1711708.55209,485.69847,0.41952,100,78.94562,0.77509,0.0,0.09991,0.125,51.0,0.66331,0.3483,0.31501,0.33669,1.0,0,0,2,51,492.77664,1.318,50.99983
3906,100,1712308.7138,600.16171,0.51709,100,84.40897,0.68958,0.0,0.21307,0.09734,51.0,0.51681,0.26521,0.2516,0.48319,1.0,0,0,0,51,400.58615,0.86425,49.00052
3907,100,1712842.4381,533.72431,0.47288,100,78.84824,0.73623,0.0,0.13877,0.125,49.0,0.58051,0.30134,0.27917,0.41949,1.0,0,0,0,49,473.37899,1.35364,50.99986
3908,100,1713439.94955,597.51144,0.37519,100,79.98063,0.62762,0.0,0.27817,0.10934,53.0,0.55201,0.28591,0.2661,0.44799,1.01514,0,0,6,53,507.39266,1.48788,50.99978
3909,100,1714043.73214,603.78259,0.38941,100,82.15887,0.59986,0.0,0.29329,0.09186,50.0,0.5195,0.26776,0.25175,0.4805,0.98502,0,0,1,51,500.85344,1.3744,50.00028
